language,num_pages,genres,rating_score,num_reviews,current_readers,want_to_read,price,rating
English,243,"['Romance', 'Contemporary Romance', 'Contemporary', 'New Adult', 'Humor', 'Adult', 'Chick Lit']",4,2901,755,21700,8.99,
English,131,"['BDSM', 'Erotica', 'Romance', 'Humor', 'Contemporary', 'Erotic Romance', 'Adult']",3.73,557,130,2000000,0,
English,302,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Adult', 'Audiobook', 'Fiction']",4.19,2197,350,2023,13.99,
English,387,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Military Fiction', 'Adult', 'Erotica']",4.19,2404,410,132000,12.99,
English,361,"['New Adult', 'Romance', 'Contemporary', 'Young Adult', 'Contemporary Romance', 'College', 'Fiction']",4.05,2252,486,1140,5.99,
English,531,"['Historical Fiction', 'Fiction', 'Historical', 'War', 'World War II', 'Audiobook', 'Adult']",4.32,104652,108000,12700,14.99,
English,502 pages,"['Romance', 'New Adult', 'College', 'Young Adult', 'Contemporary Romance', 'Adult', 'Erotica']",4.23,171,39,9050,4.99,
English,442,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Adult', 'Fiction', 'BDSM']",4.26,9002,2610,15100,0,
English,292,"['Romance', 'Contemporary', 'Erotica', 'Adult', 'Contemporary Romance', 'Erotic Romance', 'New Adult']",4.12,992,390,4411,6.99,
English,264,"['Romance', 'BDSM', 'Contemporary Romance', 'Contemporary', 'Erotica', 'New Adult', 'Adult']",4.19,1263,395,23900,0,
English,353,"['Romance', 'Contemporary Romance', 'Erotica', 'Contemporary', 'BDSM', 'New Adult', 'Adult']",4.51,1785,401,8150,0,
English,408,"['Dark', 'Romance', 'Erotica', 'Abuse', 'Contemporary', 'Contemporary Romance', 'Adult']",4.08,1576,895,1261,0,
English,688 pages,"['M M Romance', 'Romance', 'Erotica', 'Contemporary', 'Contemporary Romance', 'Erotic Romance', 'BDSM']",4.44,739,233,5745,7.99,
English,288,"['Romance', 'Contemporary Romance', 'Contemporary', 'Humor', 'Adult', 'Chick Lit', 'New Adult']",3.93,2659,1072,104000,0,
English,340,"['Romance', 'New Adult', 'College', 'Contemporary Romance', 'Contemporary', 'Young Adult', 'Music']",4.17,1172,238,246,6.99,
English,432,"['Romance', 'Historical Romance', 'Historical', 'Westerns', 'Historical Fiction', 'Western Romance', 'Fantasy']",4.18,353,113,4031,5.99,
English,192,"['Paranormal', 'Romance', 'Fantasy', 'Paranormal Romance', 'Dark', 'Urban Fantasy', 'Contemporary']",3.89,845,655,7096,0,
English,1087,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Audiobook', 'Adult', 'Magic']",4.76,20643,17000,50800,9.99,
English,274,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Young Adult', 'Chick Lit', 'Drama']",4.26,2056,389,31500,9.99,
English,332,"['Romance', 'Contemporary Romance', 'New Adult', 'Contemporary', 'Amazon', 'Erotica', 'Childrens']",4,469,1105,19100,0,
English,346,"['M M Romance', 'Romance', 'Contemporary', 'Erotica', 'LGBT', 'Gay For You', 'Contemporary Romance']",4.4,1738,738,8111,0,
English,418,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Adult', 'Erotica', 'Fiction']",4.01,4665,1750,7773,0,
English,448,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'College', 'Young Adult', 'Fiction']",4.14,2523,600,48100,13.99,
English,448,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'College', 'Young Adult', 'Fiction']",4.14,2523,600,48100,13.99,
English,271,"['Romance', 'Military Fiction', 'Contemporary Romance', 'Contemporary', 'Abuse', 'Erotica', 'Adult']",4.39,1508,217,173000,4.99,
English,406,"['Romance', 'Contemporary Romance', 'Contemporary', 'Adult', 'Suspense', 'Chick Lit', 'Erotica']",4.18,1717,517,1779,7.99,
English,346,"['Fantasy', 'Young Adult', 'Romance', 'Retellings', 'Fairy Tales', 'Mythology', 'Young Adult Fantasy']",3.65,11632,814,47600,10.99,
English,224,"['Romance', 'Military Fiction', 'Contemporary Romance', 'Contemporary', 'Erotica', 'Adult', 'New Adult']",4.28,1243,210,87600,4.99,
English,224,"['Romance', 'Military Fiction', 'Contemporary Romance', 'Contemporary', 'Erotica', 'Adult', 'New Adult']",4.28,1243,210,87600,4.99,
English,,"['Fiction', 'Polygamy', 'Contemporary', 'Politics']",4.25,35,4,1227,2.99,
English,366,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Young Adult', 'College', 'High School']",4.02,3694,1425,1499,11.99,
English,377,"['Fantasy', 'Romance', 'Young Adult', 'Paranormal', 'Demons', 'Paranormal Romance', 'Urban Fantasy']",4.18,8260,3005,952000,6.99,
English,147 pages,"['Romance', 'Contemporary Romance', 'Military Fiction', 'Contemporary', 'Novella', 'Adult', 'Erotica']",4.38,1073,192,9956,3.99,
English,108,"['BDSM', 'Erotica', 'Romance', 'Humor', 'Erotic Romance', 'Contemporary', 'Adult']",4.14,247,38,4581,0,
English,,"['BDSM', 'Erotica', 'Dark', 'Romance', 'Adult', 'Erotic Romance', 'M F Romance']",3.86,100,42,23800,2.99,
English,242,"['Young Adult', 'Mystery', 'Contemporary', 'Fiction', 'Romance', 'Thriller', 'Mystery Thriller']",3.68,108696,32500,20100,11.99,
English,219,"['Romance', 'Contemporary Romance', 'Contemporary', 'New Adult', 'Erotica', 'Adult', 'Humor']",4.23,1734,893,1139,0,
English,251,"['Dark', 'BDSM', 'Erotica', 'Abuse', 'Romance', 'Adult', 'Crime']",3.9,738,21,,,
English,290,"['Romance', 'Contemporary Romance', 'Contemporary', 'Erotica', 'Dark', 'Adult', 'New Adult']",4.26,4775,,4521,8.99,
English,372,"['Vampires', 'Urban Fantasy', 'Paranormal', 'Paranormal Romance', 'Romance', 'Fantasy', 'Adult']",4.27,2650,692,13600,7.49,
English,134,"['BDSM', 'Erotica', 'Romance', 'Humor', 'Erotic Romance', 'M F Romance', 'Contemporary']",4.32,136,40,12700,0,
English,,"['Romance', 'Contemporary Romance', 'Contemporary', 'Humor', 'Chick Lit', 'Adult', 'New Adult']",4.05,371,58,31300,3.99,
English,100,"['Romance', 'New Adult', 'Novella', 'Contemporary', 'Contemporary Romance', 'College', 'Young Adult']",4.02,518,101,825,2.99,
English,370,"['Romance', 'New Adult', 'Contemporary Romance', 'Contemporary', 'Adult', 'Erotica', 'Fiction']",4.01,1772,298,17100,7.99,
English,320,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Young Adult', 'College', 'Music']",4.27,1700,293,18000,9.99,
English,230,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Erotica', 'Adult', 'Young Adult']",4.04,6536,1633,79000,3.99,
English,261,"['Romance', 'New Adult', 'College', 'Contemporary Romance', 'Humor', 'Chick Lit', 'Contemporary']",4.38,512,313,8510,0,
English,595,"['Romance', 'Contemporary Romance', 'Contemporary', 'Adult', 'Chick Lit', 'Fiction', 'Abuse']",4.28,3162,1211,50291,5.99,
English,341,"['Urban Fantasy', 'Fantasy', 'Paranormal', 'Vampires', 'Romance', 'Werewolves', 'Shapeshifters']",4.42,4029,1271,3725,9.99,
English,479,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Adult', 'Fiction', 'Mental Health']",4.29,6799,1397,189000,0,
English,335 pages,"['Romance', 'Fighters', 'New Adult', 'Sports', 'Contemporary Romance', 'Contemporary', 'Sports Romance']",3.9,1546,572,19700,0,
English,335 pages,"['Romance', 'Fighters', 'New Adult', 'Sports', 'Contemporary Romance', 'Contemporary', 'Sports Romance']",3.9,1546,572,19700,0,
English,338,"['Romance', 'Contemporary Romance', 'New Adult', 'Suspense', 'Contemporary', 'Romantic Suspense', 'Erotica']",4.15,638,330,,3.99,
English,355,"['Fantasy', 'Young Adult', 'Dystopia', 'Romance', 'Fiction', 'Young Adult Fantasy', 'Magic']",3.87,15164,4550,2234,9.99,
English,256,"['Romance', 'Contemporary Romance', 'Contemporary', 'Chick Lit', 'Humor', 'Adult', 'New Adult']",4.03,1379,513,7048,0,
English,326,"['Paranormal', 'Urban Fantasy', 'Romance', 'Fantasy', 'Paranormal Romance', 'Mystery', 'Demons']",4.33,2459,549,289,0,
English,75,"['Romance', 'Contemporary Romance', 'Contemporary', 'Amazon']",4.1,28,8,30900,,
English,297 pages,"['Dark', 'BDSM', 'Abuse', 'Romance', 'Erotica', 'Contemporary', 'Contemporary Romance']",4.14,303,66,113000,,
English,315 pages,"['Romance', 'Music', 'New Adult', 'Musicians', 'Contemporary', 'Contemporary Romance', 'Erotica']",4.16,329,106,7949,0,
English,60,"['BDSM', 'Erotica', 'Contemporary Romance', 'Novella', 'Erotic Romance', 'Contemporary', 'Short Stories']",4.15,373,106,18700,0,
English,351,"['Romance', 'Dark', 'Contemporary', 'New Adult', 'Contemporary Romance', 'Erotica', 'Adult']",4.08,3391,1783,9101,0,
English,464,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Audiobook', 'Mystery Thriller', 'Detective']",4.05,19067,10100,7935,9.99,
English,309 pages,"['Romance', 'Contemporary Romance', 'Contemporary', 'Adult', 'Erotica', 'New Adult', 'Chick Lit']",4.12,613,264,14100,0,
English,320,"['Romance', 'New Adult', 'Contemporary Romance', 'Contemporary', 'Music', 'Erotica', 'Adult']",4.03,641,150,229,4.99,
English,350,"['Romance', 'New Adult', 'Contemporary Romance', 'Contemporary', 'Adult', 'Chick Lit', 'Drama']",4.07,675,109,6037,3.99,
English,394,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Abuse', 'Fiction', 'Chick Lit']",4.01,911,239,442000,3.99,
English,352,"['Romance', 'Erotica', 'Contemporary Romance', 'BDSM', 'Adult', 'Contemporary', 'Erotic Romance']",3.91,1085,568,59500,9.99,
English,384,"['Romance', 'Abuse', 'Military Fiction', 'Contemporary Romance', 'Soldiers', 'Audiobook', 'Love']",4.07,495,19,354000,0.99,
English,288,"['Romance', 'Contemporary Romance', 'Contemporary', 'Erotica', 'Abuse', 'Adult', 'Crime']",4.17,706,1345,65600,0,
English,342,"['Romance', 'New Adult', 'Sports Romance', 'Sports', 'Contemporary', 'College', 'Contemporary Romance']",4.24,52148,23600,142000,0,
English,432,"['Fantasy', 'Romance', 'Young Adult', 'Fiction', 'New Adult', 'Fae', 'Fantasy Romance']",4.2,176573,133000,1000000,8.21,
English,320,"['Romance', 'New Adult', 'Contemporary', 'Fiction', 'Contemporary Romance', 'Young Adult', 'Audiobook']",4.11,38085,16300,345000,12.99,
English,336,"['Fiction', 'Mystery', 'Thriller', 'Mystery Thriller', 'Crime', 'Suspense', 'Contemporary']",3.96,125845,46300,19300,12.99,
English,296,"['Romance', 'New Adult', 'Sports Romance', 'Sports', 'Contemporary', 'College', 'Contemporary Romance']",4.01,26740,9643,31300,0,
English,388,"['Fantasy', 'Young Adult', 'Dystopia', 'Romance', 'Fiction', 'Young Adult Fantasy', 'Magic']",4.01,67137,32900,178000,12.99,
English,648,"['Fantasy', 'Young Adult', 'Romance', 'Fae', 'Magic', 'Fiction', 'Young Adult Fantasy']",4.59,49865,29200,9407,8.21,
English,272,"['Romance', 'New Adult', 'Contemporary Romance', 'Contemporary', 'Music', 'Musicians', 'Adult']",4.02,3376,546,22800,4.99,
English,262,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Young Adult', 'College', 'Sports']",4.2,2629,796,483,3.99,
English,158,"['Romance', 'Young Adult', 'Contemporary', 'Mystery', 'New Adult', 'Fiction', 'Paranormal']",3.86,12584,3537,26800,8.99,
English,448,"['Romance', 'Contemporary', 'Contemporary Romance', 'Erotica', 'Abuse', 'Adult', 'Dark']",4.07,1319,379,35900,5.99,
English,367,"['Romance', 'Contemporary Romance', 'Contemporary', 'New Adult', 'Erotica', 'Adult', 'Erotic Romance']",4.07,3087,848,636000,0,
English,132,"['Romance', 'Contemporary', 'Contemporary Romance', 'Erotica', 'Erotic Romance', 'Suspense', 'New Adult']",4.02,269,394,195000,3.99,
English,309,"['Romance', 'New Adult', 'Sports', 'Sports Romance', 'Contemporary', 'Contemporary Romance', 'College']",4.12,3046,1308,5304,4.99,
English,260,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Adult', 'Young Adult', 'Fiction']",4.12,3257,1494,51900,5.99,
English,378,"['Young Adult', 'Romance', 'Contemporary', 'Fiction', 'Mental Health', 'Realistic Fiction', 'Mental Illness']",4.13,50502,19800,33100,8.99,
English,827,"['Fantasy', 'Young Adult', 'Science Fiction', 'Romance', 'Retellings', 'Dystopia', 'Fiction']",4.42,31320,8526,92200,0,
English,457,"['Romance', 'Dark', 'Contemporary', 'Suspense', 'Adult', 'Contemporary Romance', 'Abuse']",4.43,1513,520,428000,0,
English,380,"['Romance', 'Sports', 'Sports Romance', 'Contemporary', 'Hockey', 'Contemporary Romance', 'New Adult']",3.89,7216,7852,29100,0,
English,264,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Young Adult', 'High School', 'College']",4.28,3467,996,35830,0,
English,576,"['Romance', 'Erotica', 'BDSM', 'Fiction', 'Contemporary', 'Adult', 'Contemporary Romance']",3.82,12448,12500,1000000,7.99,
English,446,"['Fantasy', 'Young Adult', 'Romance', 'Fiction', 'Young Adult Fantasy', 'Dystopia', 'High Fantasy']",4.25,33935,10300,164000,9.99,
English,335,"['Fantasy', 'Romance', 'New Adult', 'Paranormal', 'Mythology', 'Paranormal Romance', 'Young Adult']",4.24,2320,730,28800,4.99,
English,335,"['Fantasy', 'Romance', 'New Adult', 'Paranormal', 'Mythology', 'Paranormal Romance', 'Young Adult']",4.24,2320,730,28800,4.99,
English,465,"['Fantasy', 'Young Adult', 'Fiction', 'Romance', 'Young Adult Fantasy', 'LGBT', 'Adventure']",4.49,99692,61200,9286,9.99,
English,342,"['Romance', 'Young Adult', 'Dystopia', 'Fantasy', 'Fiction', 'Audiobook', 'Science Fiction']",3.64,24382,10100,11700,10.99,
English,358,"['Romance', 'Contemporary Romance', 'Contemporary', 'New Adult', 'Adult', 'Audiobook', 'Humor']",4.03,2597,901,9391,8.99,
English,590,"['Paranormal', 'Romance', 'Paranormal Romance', 'Vampires', 'Fantasy', 'Urban Fantasy', 'Adult']",4.29,3802,1686,11700,8.99,
English,369,"['Romance', 'Sports', 'Contemporary', 'Contemporary Romance', 'Sports Romance', 'Humor', 'New Adult']",3.9,2731,1281,13800,4.99,
English,295,"['Romance', 'New Adult', 'Contemporary Romance', 'Contemporary', 'Sports', 'Drama', 'Abuse']",4.5,1183,261,46300,0,
English,322,"['Romance', 'Dark', 'Contemporary', 'New Adult', 'Contemporary Romance', 'Abuse', 'Erotica']",4.15,5191,3509,20300,0,
English,354,"['Romance', 'New Adult', 'Contemporary Romance', 'Contemporary', 'College', 'High School', 'Young Adult']",4.01,1242,1192,31300,0,
English,240,"['Romance', 'Contemporary Romance', 'Contemporary', 'New Adult', 'Erotica', 'Adult', 'Military Fiction']",4.15,1609,1044,2324,0,
English,345,"['Fantasy', 'Young Adult', 'Angels', 'Dystopia', 'Paranormal', 'Romance', 'Post Apocalyptic']",4.06,7751,1451,17200,0,
English,302,"['Romance', 'Military Fiction', 'Contemporary Romance', 'Contemporary', 'New Adult', 'Audiobook', 'Military Romance']",4.33,2445,2824,129,0,
English,475,"['Urban Fantasy', 'Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance', 'Fae', 'Adult']",4.17,3679,1542,23000,6.99,
English,454,"['Romance', 'Contemporary Romance', 'Contemporary', 'Amazon', 'Fiction', 'Religion', 'Drama']",4.07,257,1159,2949,0,
English,454,"['Romance', 'Contemporary Romance', 'Contemporary', 'Amazon', 'Fiction', 'Religion', 'Drama']",4.07,257,1159,2949,0,
English,416,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Adult', 'Audiobook', 'Fiction']",4.16,1425,381,18000,12.99,
English,389,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'College', 'Adult', 'Chick Lit']",4.05,1768,511,63237,8.49,
English,,"['New Adult', 'Romance', 'Sports', 'College', 'Sports Romance', 'Contemporary', 'Contemporary Romance']",4.23,915,564,2543,0,
English,258,"['Romance', 'Paranormal', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Paranormal Romance', 'Fantasy']",4.41,1460,332,107000,2.99,
English,80,"['Romance', 'Contemporary Romance', 'Contemporary', 'Novella', 'Erotica', 'New Adult', 'Adult']",4.01,1213,531,6801,4.99,
English,80,"['Romance', 'Contemporary Romance', 'Contemporary', 'Novella', 'Erotica', 'New Adult', 'Adult']",4.01,1213,531,6801,4.99,
English,,"['New Adult', 'Romance', 'Sports', 'College', 'Sports Romance', 'Contemporary', 'Contemporary Romance']",4.26,800,453,6973,0,
English,570,"['Romance', 'Sports Romance', 'Sports', 'Contemporary', 'Contemporary Romance', 'New Adult', 'Adult']",4.27,15167,3548,295000,0,
English,233,"['Dark', 'Erotica', 'BDSM', 'Romance', 'Adult Fiction', 'Suspense', 'Erotic Romance']",3.89,365,257,34800,3.99,
English,233,"['Dark', 'Erotica', 'BDSM', 'Romance', 'Adult Fiction', 'Suspense', 'Erotic Romance']",3.89,365,257,34800,3.99,
English,321,"['Romance', 'Romantic Suspense', 'Suspense', 'Contemporary Romance', 'Contemporary', 'Mystery', 'Erotica']",4.15,667,457,990,0,
English,416,"['Fantasy', 'Young Adult', 'Romance', 'Retellings', 'Fiction', 'Young Adult Fantasy', 'Historical Fiction']",4.06,23425,5471,5230,9.99,
English,348,"['Young Adult', 'Fantasy', 'Vampires', 'Paranormal', 'Romance', 'Magic', 'Urban Fantasy']",4.23,4905,1123,33412,9.99,
English,348,"['Young Adult', 'Fantasy', 'Vampires', 'Paranormal', 'Romance', 'Magic', 'Urban Fantasy']",4.23,4905,1123,33412,9.99,
English,340,"['M M Romance', 'Romance', 'Contemporary', 'LGBT', 'Gay', 'Contemporary Romance', 'M M Contemporary']",3.62,406,132,7269,4.99,
English,324,"['Romance', 'New Adult', 'Contemporary Romance', 'Contemporary', 'College', 'Erotica', 'Love']",4.03,774,943,3239,0,
English,324,"['Romance', 'New Adult', 'Contemporary Romance', 'Contemporary', 'College', 'Erotica', 'Love']",4.03,774,943,3239,0,
English,324,"['Urban Fantasy', 'Fantasy', 'Paranormal', 'Romance', 'Werewolves', 'Paranormal Romance', 'Shapeshifters']",4.31,2574,1295,5950,8.99,
English,386,"['Dark', 'Romance', 'Erotica', 'Abuse', 'BDSM', 'Adult', 'Contemporary']",4.34,1160,589,44800,3.99,
English,152,"['Romance', 'Contemporary Romance', 'Contemporary', 'Dark', 'Erotica', 'New Adult', 'Adult']",3.94,975,187,2368,0,
English,304,"['Romance', 'New Adult', 'Contemporary', 'Humor', 'Contemporary Romance', 'Chick Lit', 'Audiobook']",3.92,1333,683,8208,0,
English,321,"['New Adult', 'Romance', 'Sports', 'Contemporary', 'College', 'Sports Romance', 'Contemporary Romance']",4.06,830,128,13600,0,
English,416,"['Fantasy', 'Young Adult', 'Romance', 'Young Adult Fantasy', 'Dystopia', 'Fiction', 'High Fantasy']",4.09,8234,1023,8427,12.99,
English,649,"['Romance', 'BDSM', 'Contemporary Romance', 'Erotica', 'Dark', 'Contemporary', 'Abuse']",4.48,814,765,9050,0,
English,475,"['Romance', 'New Adult', 'Dark', 'BDSM', 'Erotica', 'Contemporary', 'College']",4.15,1164,960,5553,0,
English,448,"['Romance', 'Contemporary Romance', 'Erotica', 'Contemporary', 'BDSM', 'Erotic Romance', 'Adult']",4.3,2061,753,9396,12.99,
English,448,"['Romance', 'Contemporary Romance', 'Erotica', 'Contemporary', 'BDSM', 'Erotic Romance', 'Adult']",4.3,2061,753,9396,12.99,
English,336,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'College', 'Adult', 'Drama']",4.08,1727,245,9879,7.99,
English,335,"['Dark', 'Romance', 'Erotica', 'BDSM', 'Abuse', 'Contemporary', 'Suspense']",4.23,812,153,11700,0,
English,294,"['Romance', 'Dark', 'Contemporary', 'Abuse', 'New Adult', 'Contemporary Romance', 'Erotica']",4.33,3271,1839,64900,0,
English,358,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Erotica', 'Audiobook', 'Adult']",3.93,1911,598,39,0,
English,246,"['Romance', 'Contemporary Romance', 'Contemporary', 'Adult', 'Audiobook', 'Chick Lit', 'New Adult']",4.11,1308,2246,1108,0,
English,246,"['Romance', 'Contemporary Romance', 'Contemporary', 'Adult', 'Audiobook', 'Chick Lit', 'New Adult']",4.11,1308,2246,1108,0,
English,352,"['Romance', 'Young Adult', 'Contemporary', 'Chick Lit', 'Young Adult Contemporary', 'High School', 'Fiction']",3.9,7087,1224,5240,13.99,
English,247,[],4.26,108,17,1371,0,
English,324,"['Fiction', 'Crime', 'Contemporary', 'Mystery', 'Novels']",3.73,56,5,31600,2.99,
English,117,"['BDSM', 'Romance', 'Erotica', 'Humor', 'Erotic Romance', 'Paranormal Romance']",4.5,48,4,12800,,
English,583,"['Romance', 'New Adult', 'Contemporary Romance', 'Contemporary', 'College', 'Humor', 'Fiction']",4.15,484,551,613000,9.99,
